sit_uid	site	site_category	total_sum	lat	lon	county	datasource	clc_code	clc_name	habitat_hilda	presence	in_study_region	clc_index_extracted	hilda_code	hilda_class	clc_code_extracted	clc_name_extracted
43	Norrbackagatan 10	P	123	6393785.83725229	697480.68733052	Gotlands län	Svensk Dagfjärilsövervakning, LU	112	Discontinuous urban fabric	Urban	0	FALSE	2	11	urban	112	Discontinuous urban fabric
456	Västra bergstoppen	P	643	6393667.82338854	445072.593194035	Jönköpings län	Svensk Dagfjärilsövervakning, LU	312	Coniferous forest	Forest	0	TRUE	24	44	forest	312	Coniferous forest
2681	Lejonsten, Mölndal	T	516	6393189.27557504	323775.915095693	Västra Götalands län	Svensk Dagfjärilsövervakning, LU	112	Discontinuous urban fabric	Urban	0	TRUE	2	11	urban	112	Discontinuous urban fabric
346	Tabergs gruva	T	36	6393047.53184742	445277.886459573	Jönköpings län	Biogeografisk uppföljning av fjärilar, LU	311	Broad-leaved forest	Forest	0	TRUE	23	44	forest	311	Broad-leaved forest
201	Forest Park, Taberg	P	2032	6393030.96585488	445649.92442123	Jönköpings län	Svensk Dagfjärilsövervakning, LU	112	Discontinuous urban fabric	Urban	0	TRUE	2	44	forest	112	Discontinuous urban fabric
1064	Sävshult 4147	T	4	6392839.00764598	382539.544220732	Västra Götalands län	Länsstyrelsen i Västra Götalands län	312	Coniferous forest	Forest	0	TRUE	24	44	forest	312	Coniferous forest
3646	Söderport, Visby	P	58	6392819.70384518	696534.306120355	Gotlands län	Svensk Dagfjärilsövervakning, LU	112	Discontinuous urban fabric	Urban	0	FALSE	2	11	urban	112	Discontinuous urban fabric
1052	Sävshult 4341	T	6	6392789.30135589	382562.124495767	Västra Götalands län	Länsstyrelsen i Västra Götalands län	312	Coniferous forest	Forest	0	TRUE	24	44	forest	312	Coniferous forest
2623	Boge Midsommarvägen 10	P	191	6392616.00396752	724714.494321411	Gotlands län	Svensk Dagfjärilsövervakning, LU	312	Coniferous forest	Forest	0	FALSE	24	0	ocean / no data	312	Coniferous forest
4308	Köpstadsö	P	26	6391979.79405924	309146.802034362	Västra Götalands län	Svensk Dagfjärilsövervakning, LU	312	Coniferous forest	Forest	0	TRUE	24	11	urban	312	Coniferous forest
3968	Remonthagens koloniområde, slinga	T	167	6391975.63443808	697948.163169483	Gotlands län	Svensk Dagfjärilsövervakning, LU	231	Pastures	Pasture/Rangeland	0	FALSE	18	11	urban	231	Pastures
407	Furulunds koloniområde, Visby	P	422	6391210.40101361	698004.258995109	Gotlands län	Svensk Dagfjärilsövervakning, LU	231	Pastures	Pasture/Rangeland	0	FALSE	18	11	urban	231	Pastures
398	N Glasmästargatan 6, Visby	P	117	6390643.11186421	698225.978218868	Gotlands län	Svensk Dagfjärilsövervakning, LU	112	Discontinuous urban fabric	Urban	0	FALSE	2	11	urban	112	Discontinuous urban fabric
41	Gothemhammar	P	54	6390537.62891605	727439.957326059	Gotlands län	Svensk Dagfjärilsövervakning, LU	312	Coniferous forest	Forest	0	FALSE	24	55	unmanaged grass / shrubland	312	Coniferous forest
621	Slättflis	T	607	6390119.40933351	698161.21574073	Gotlands län	Svensk Dagfjärilsövervakning, LU	231	Pastures	Pasture/Rangeland	0	FALSE	18	11	urban	231	Pastures
718	Furustigen 2, Eksjö	P	12	6389961.89923214	497490.851675116	Jönköpings län	Svensk Dagfjärilsövervakning, LU	112	Discontinuous urban fabric	Urban	0	TRUE	2	11	urban	112	Discontinuous urban fabric
599	Skäret-Brännholmsviken	T	60	6389036.37381126	307705.692798041	Västra Götalands län	Svensk Dagfjärilsövervakning, LU	312	Coniferous forest	Forest	0	TRUE	24	0	ocean / no data	312	Coniferous forest
892	Eckern och Kringelsjön	T	804	6387441.87120077	448552.174450606	Jönköpings län	Svensk Dagfjärilsövervakning, LU	312	Coniferous forest	Forest	0	TRUE	24	44	forest	312	Coniferous forest
122	Hällesåker 2	T	222	6387216.06951968	332799.902948696	Västra Götalands län	Svensk Dagfjärilsövervakning, LU	311	Broad-leaved forest	Forest	0	TRUE	23	44	forest	311	Broad-leaved forest
121	Hällesåker 1	P	1247	6387171.23184301	332811.430000948	Västra Götalands län	Svensk Dagfjärilsövervakning, LU	312	Coniferous forest	Forest	0	TRUE	24	44	forest	312	Coniferous forest
1001	Hällesåker 2, slinga	T	122	6387047.79870164	333441.545323144	Västra Götalands län	Svensk Dagfjärilsövervakning, LU	312	Coniferous forest	Forest	0	TRUE	24	44	forest	312	Coniferous forest
992	Rörflatsvägen 7	P	313	6386769.91297339	318058.61350319	Västra Götalands län	Svensk Dagfjärilsövervakning, LU	312	Coniferous forest	Forest	0	TRUE	24	22	cropland	312	Coniferous forest
175	Anderbåtels	P	595	6386131.45503736	709560.242207945	Gotlands län	Svensk Dagfjärilsövervakning, LU	312	Coniferous forest	Forest	0	FALSE	24	44	forest	312	Coniferous forest
53	Tofta skjutfält vid Suderbys	T	894	6386066.89507144	691513.292966356	Gotlands län	Svensk Dagfjärilsövervakning, LU	231	Pastures	Pasture/Rangeland	0	FALSE	18	44	forest	231	Pastures
120	Björkvägen 6, 514 43 Länghem	P	1818	6385977.47255453	395236.898575619	Västra Götalands län	Svensk Dagfjärilsövervakning, LU	112	Discontinuous urban fabric	Urban	0	TRUE	2	22	cropland	112	Discontinuous urban fabric
54	Suderbys	P	138	6385806.12821761	691866.344858079	Gotlands län	Svensk Dagfjärilsövervakning, LU	211	Non-irrigated arable land	Cropland	0	FALSE	12	44	forest	211	Non-irrigated arable land
4337	Wrångö	T	28	6385772.94232397	307759.499785703	Västra Götalands län	Svensk Dagfjärilsövervakning, LU	112	Discontinuous urban fabric	Urban	0	TRUE	2	11	urban	112	Discontinuous urban fabric
42	Ingvards 235 Träkumla	P	40	6384633.04570108	697145.585293627	Gotlands län	Svensk Dagfjärilsövervakning, LU	312	Coniferous forest	Forest	0	FALSE	24	44	forest	312	Coniferous forest
176	Branden, Gothem	T	1262	6384582.32653099	723077.202601793	Gotlands län	Svensk Dagfjärilsövervakning, LU	312	Coniferous forest	Forest	0	FALSE	24	44	forest	312	Coniferous forest
771	Sågebacken, Seglora	T	62	6384372.26682358	364966.28940857	Västra Götalands län	Trafikverket	211	Non-irrigated arable land	Cropland	0	TRUE	12	44	forest	211	Non-irrigated arable land
698	Sätila Hulta Hägnen	P	27	6384170.98275578	345175.273432331	Västra Götalands län	Svensk Dagfjärilsövervakning, LU	312	Coniferous forest	Forest	0	TRUE	24	44	forest	312	Coniferous forest
225	Stenkumla Kube	T	5969	6383135.74028837	694747.699496494	Gotlands län	Svensk Dagfjärilsövervakning, LU	312	Coniferous forest	Forest	0	FALSE	24	44	forest	312	Coniferous forest
261	Bragnum, Brottsgården 4	P	1331	6382856.34370642	392827.191947335	Västra Götalands län	Svensk Dagfjärilsövervakning, LU	211	Non-irrigated arable land	Cropland	0	TRUE	12	22	cropland	211	Non-irrigated arable land
3223	Sandsjöbacka, referensområde 3	T	185	6381978.11225877	323559.45309537	Hallands län	Trafikverket	231	Pastures	Pasture/Rangeland	0	TRUE	18	44	forest	231	Pastures
3221	Sandsjöbacka, referensområde 1	T	79	6380283.93469777	323294.752727426	Hallands län	Trafikverket	312	Coniferous forest	Forest	0	TRUE	24	55	unmanaged grass / shrubland	312	Coniferous forest
3222	Sandsjöbacka, referensområde 2	T	15	6380264.42233618	323418.913624512	Hallands län	Trafikverket	312	Coniferous forest	Forest	0	TRUE	24	44	forest	312	Coniferous forest
3220	Sandsjöbacka, ekodukt	T	233	6380162.5087033	323337.172352363	Hallands län	Trafikverket	312	Coniferous forest	Forest	0	TRUE	24	55	unmanaged grass / shrubland	312	Coniferous forest
2891	Budskärs lillgårdsnad	T	39	6379386.8090436	317269.894552217	Hallands län	Svensk Dagfjärilsövervakning, LU	112	Discontinuous urban fabric	Urban	0	TRUE	2	11	urban	112	Discontinuous urban fabric
3808	Krängshult	P	1	6379257.9223078	451125.372348703	Jönköpings län	Svensk Dagfjärilsövervakning, LU	211	Non-irrigated arable land	Cropland	0	TRUE	12	44	forest	211	Non-irrigated arable land
2725	Russnäs 16	P	22	6379050.59941379	498307.257131864	Jönköpings län	Svensk Dagfjärilsövervakning, LU	243	Land principally occupied by agriculture with significant areas of natural vegetation	Cropland	0	TRUE	21	22	cropland	243	Land principally occupied by agriculture with significant areas of natural vegetation
103	Enbjänne 1:38 Hogrän	P	116	6378282.49667944	695851.223805267	Gotlands län	Svensk Dagfjärilsövervakning, LU	312	Coniferous forest	Forest	0	FALSE	24	44	forest	312	Coniferous forest
707	Smågårde Naturskog	T	26	6376815.39291583	687575.782865017	Gotlands län	Svensk Dagfjärilsövervakning, LU	312	Coniferous forest	Forest	0	FALSE	24	44	forest	312	Coniferous forest
772	Roasjö-Roaskäl	T	97	6376799.87924151	378484.34256046	Västra Götalands län	Trafikverket	312	Coniferous forest	Forest	0	TRUE	24	44	forest	312	Coniferous forest
527	Björkebo	T	75	6376574.37567484	329883.105570452	Hallands län	Svensk Dagfjärilsövervakning, LU	311	Broad-leaved forest	Forest	0	TRUE	23	22	cropland	311	Broad-leaved forest
2640	Fjärås Bräcka: Li till Svalhögen	T	107	6375291.13270336	331063.691112407	Hallands län	Svensk Dagfjärilsövervakning, LU	311	Broad-leaved forest	Forest	0	TRUE	23	44	forest	311	Broad-leaved forest
3227	Svenljunga naturbruksskola	T	268	6375112.06840495	385413.906334583	Västra Götalands län	Svensk Dagfjärilsövervakning, LU	211	Non-irrigated arable land	Cropland	0	TRUE	12	44	forest	211	Non-irrigated arable land
703	Vallda Sandö NR	T	154	6374988.21013932	315910.976569001	Hallands län	Svensk Dagfjärilsövervakning, LU	231	Pastures	Pasture/Rangeland	0	TRUE	18	22	cropland	231	Pastures
104	Mästerby Ringome 1:39	P	130	6374605.46638	696986.750246858	Gotlands län	Svensk Dagfjärilsövervakning, LU	312	Coniferous forest	Forest	0	FALSE	24	22	cropland	312	Coniferous forest
105	Mästerby Ringome 410	T	971	6374580.06539917	696700.089319048	Gotlands län	Svensk Dagfjärilsövervakning, LU	312	Coniferous forest	Forest	0	FALSE	24	22	cropland	312	Coniferous forest
3576	Histilles	T	1895	6374240.0200537	726753.735624709	Gotlands län	Svensk Dagfjärilsövervakning, LU	312	Coniferous forest	Forest	0	FALSE	24	55	unmanaged grass / shrubland	312	Coniferous forest
3187	Kräklingbo Österby 741	P	1191	6374002.02004212	726246.610495158	Gotlands län	Svensk Dagfjärilsövervakning, LU	312	Coniferous forest	Forest	0	FALSE	24	44	forest	312	Coniferous forest
4059	Björkö-Ännaryd 3	P	38	6373788.94316707	498426.709164384	Jönköpings län	Svensk Dagfjärilsövervakning, LU	211	Non-irrigated arable land	Cropland	0	TRUE	12	44	forest	211	Non-irrigated arable land
528	Davids lycka	P	388	6372228.97947499	329642.882344435	Hallands län	Svensk Dagfjärilsövervakning, LU	312	Coniferous forest	Forest	0	TRUE	24	44	forest	312	Coniferous forest
692	Älghagen	P	497	6371483.39552288	397918.85145076	Västra Götalands län	Svensk Dagfjärilsövervakning, LU	231	Pastures	Pasture/Rangeland	0	TRUE	18	44	forest	231	Pastures
2639	Fjärås Bräcka: Grustaget	T	337	6370802.3731613	331039.041958724	Hallands län	Svensk Dagfjärilsövervakning, LU	243	Land principally occupied by agriculture with significant areas of natural vegetation	Cropland	0	TRUE	21	11	urban	243	Land principally occupied by agriculture with significant areas of natural vegetation
46	Hallgårds 137	P	23	6370732.01894176	733042.817142002	Gotlands län	Svensk Dagfjärilsövervakning, LU	231	Pastures	Pasture/Rangeland	0	FALSE	18	55	unmanaged grass / shrubland	231	Pastures
2793	Lunnabergsvägen 3	P	66	6370063.48651056	319733.278558747	Hallands län	Svensk Dagfjärilsövervakning, LU	311	Broad-leaved forest	Forest	0	TRUE	23	44	forest	311	Broad-leaved forest
769	Rättaregården-Nedergården	T	31	6369166.92532865	390036.220791636	Västra Götalands län	Trafikverket	243	Land principally occupied by agriculture with significant areas of natural vegetation	Cropland	0	TRUE	21	44	forest	243	Land principally occupied by agriculture with significant areas of natural vegetation
49	Rågåkre backar	P	31	6368724.92601943	699067.297038869	Gotlands län	Svensk Dagfjärilsövervakning, LU	312	Coniferous forest	Forest	0	FALSE	24	44	forest	312	Coniferous forest
616	Herrgårdsklint	T	3738	6367771.31523398	724704.731860754	Gotlands län	Svensk Dagfjärilsövervakning, LU	312	Coniferous forest	Forest	0	FALSE	24	44	forest	312	Coniferous forest
1020	Fagerhult 8851	T	7	6367155.68378546	371906.264358633	Västra Götalands län	Länsstyrelsen i Västra Götalands län	243	Land principally occupied by agriculture with significant areas of natural vegetation	Cropland	0	TRUE	21	44	forest	243	Land principally occupied by agriculture with significant areas of natural vegetation
1019	Fagerhult 6978	T	4	6366978.03997526	372181.231485492	Västra Götalands län	Länsstyrelsen i Västra Götalands län	243	Land principally occupied by agriculture with significant areas of natural vegetation	Cropland	0	TRUE	21	44	forest	243	Land principally occupied by agriculture with significant areas of natural vegetation
47	Russvätar	T	17742	6366340.42960196	724112.770909188	Gotlands län	Svensk Dagfjärilsövervakning, LU	312	Coniferous forest	Forest	0	FALSE	24	44	forest	312	Coniferous forest
3634	Snäckan, Klintehamn	P	4	6365957.44462606	691496.139481773	Gotlands län	Artportalen, SLU	243	Land principally occupied by agriculture with significant areas of natural vegetation	Cropland	0	FALSE	21	55	unmanaged grass / shrubland	243	Land principally occupied by agriculture with significant areas of natural vegetation
320	Sicklings, Klintehamn	P	224	6364887.57885566	692253.729914317	Gotlands län	Svensk Dagfjärilsövervakning, LU	112	Discontinuous urban fabric	Urban	0	FALSE	2	11	urban	112	Discontinuous urban fabric
582	Gällingeskolan	P	18	6364551.8116394	334653.239003544	Hallands län	Svensk Dagfjärilsövervakning, LU	242	Complex cultivation patterns	Cropland	0	TRUE	20	44	forest	242	Complex cultivation patterns
3275	Nävelsjö Perstorp	T	35	6364327.72139511	491878.425733209	Jönköpings län	Svensk Dagfjärilsövervakning, LU	312	Coniferous forest	Forest	0	TRUE	24	44	forest	312	Coniferous forest
1081	Stubbatorpet i Fällhult	P	88	6364001.79202593	379529.799892744	Västra Götalands län	Svensk Dagfjärilsövervakning, LU	312	Coniferous forest	Forest	0	TRUE	24	44	forest	312	Coniferous forest
2744	Trädgård, Draget, Onsala	P	32	6363604.35782687	320418.589974458	Hallands län	Svensk Dagfjärilsövervakning, LU	112	Discontinuous urban fabric	Urban	0	TRUE	2	11	urban	112	Discontinuous urban fabric
3145	Hinkelsbo	P	13	6363601.87699934	404800.102077922	Västra Götalands län	Svensk Dagfjärilsövervakning, LU	312	Coniferous forest	Forest	0	TRUE	24	44	forest	312	Coniferous forest
3638	Blåbärsvägen 3, Ljugarn	P	1	6360914.39376472	723053.247380135	Gotlands län	Artportalen, SLU	112	Discontinuous urban fabric	Urban	0	FALSE	2	44	forest	112	Discontinuous urban fabric
58	Trädgård i Etelhem	P	63	6360251.37433166	710566.438379213	Gotlands län	Svensk Dagfjärilsövervakning, LU	211	Non-irrigated arable land	Cropland	0	FALSE	12	22	cropland	211	Non-irrigated arable land
2796	Flintvägen 12, Åsa	P	58	6359642.43136248	325540.671244465	Hallands län	Svensk Dagfjärilsövervakning, LU	112	Discontinuous urban fabric	Urban	0	TRUE	2	11	urban	112	Discontinuous urban fabric
534	Åsa Vita Sand	T	8	6359505.1960273	326862.544757969	Hallands län	Svensk Dagfjärilsövervakning, LU	523	Sea and ocean	Other	0	TRUE	44	11	urban	523	Sea and ocean
109	Nyman Fröjel -punkt	P	326	6359457.56629893	691600.223016811	Gotlands län	Svensk Dagfjärilsövervakning, LU	243	Land principally occupied by agriculture with significant areas of natural vegetation	Cropland	0	FALSE	21	22	cropland	243	Land principally occupied by agriculture with significant areas of natural vegetation
170	Autsarve änge Garda	P	12	6359336.55595372	714367.863086139	Gotlands län	Svensk Dagfjärilsövervakning, LU	211	Non-irrigated arable land	Cropland	0	FALSE	12	22	cropland	211	Non-irrigated arable land
598	Käldänget	P	104	6358082.51070901	717304.417391566	Gotlands län	Svensk Dagfjärilsövervakning, LU	243	Land principally occupied by agriculture with significant areas of natural vegetation	Cropland	0	FALSE	21	22	cropland	243	Land principally occupied by agriculture with significant areas of natural vegetation
378	Nidingen	T	23635	6355398.06211661	313334.102163161	Hallands län	Artportalen, SLU	523	Sea and ocean	Other	0	TRUE	44	0	ocean / no data	523	Sea and ocean
384	NV Mjöbäck	T	701	6354874.01164166	371736.076171729	Västra Götalands län	Svensk Dagfjärilsövervakning, LU	312	Coniferous forest	Forest	0	TRUE	24	44	forest	312	Coniferous forest
3141	Sjöstorp stugområde	P	11	6354722.53834324	625052.057066054	Kalmar län	Svensk Dagfjärilsövervakning, LU	211	Non-irrigated arable land	Cropland	0	TRUE	12	44	forest	211	Non-irrigated arable land
2916	Kyrkänge	P	9	6354636.43985161	718280.167107131	Gotlands län	Svensk Dagfjärilsövervakning, LU	231	Pastures	Pasture/Rangeland	0	FALSE	18	22	cropland	231	Pastures
383	Korrasjö	P	42	6354436.08640503	371723.2755292	Västra Götalands län	Svensk Dagfjärilsövervakning, LU	312	Coniferous forest	Forest	0	TRUE	24	44	forest	312	Coniferous forest
2746	Ulvarp 11	P	34	6354086.81494093	530801.193730586	Jönköpings län	Svensk Dagfjärilsövervakning, LU	243	Land principally occupied by agriculture with significant areas of natural vegetation	Cropland	0	TRUE	21	44	forest	243	Land principally occupied by agriculture with significant areas of natural vegetation
633	Böda östra, Fagerrör	T	9	6354042.84912016	627175.656619329	Kalmar län	Svensk Dagfjärilsövervakning, LU	312	Coniferous forest	Forest	0	TRUE	24	44	forest	312	Coniferous forest
3140	Enerums golfbana	T	0	6353662.64828719	620231.669325624	Kalmar län	Svensk Dagfjärilsövervakning, LU	231	Pastures	Pasture/Rangeland	0	TRUE	18	44	forest	231	Pastures
4341	Stora Karlsö	T	476	6353211.98291772	679074.055846313	Gotlands län	Svensk Dagfjärilsövervakning, LU	231	Pastures	Pasture/Rangeland	0	FALSE	18	33	pasture / rangeland	231	Pastures
2781	Hultsjö 1, Sävsjö	P	593	6352183.56258493	482367.022673677	Jönköpings län	Svensk Dagfjärilsövervakning, LU	243	Land principally occupied by agriculture with significant areas of natural vegetation	Cropland	0	TRUE	21	44	forest	243	Land principally occupied by agriculture with significant areas of natural vegetation
