sit_uid	radius_m	land_cells	p_cropland	p_forest	p_urban	p_grassland	p_other	buffer_cells	terrestrial_frac
483	5000	7819	0.7344929019056146	0.10461695869036962	0.135183527305282	0.025706612098733855	0	7819	1
483	10000	31289	0.7050401099427914	0.18060660295950653	0.08910479721307808	0.025248489884623988	0	31289	1
485	500	75	0	1	0	0	0	75	1
485	1000	310	0	1	0	0	0	310	1
485	2000	1245	0	0.9397590361445783	0	0.060240963855421686	0	1245	1
485	5000	7812	0.015104966717869943	0.8561187916026626	0.011904761904761904	0.08883768561187916	0.02803379416282642	7812	1
485	10000	31304	0.028910043444927164	0.8758944543828264	0.010350115001277792	0.06650907232302582	0.018336314847942754	31304	1
486	500	79	0	0.8227848101265823	0	0	0.17721518987341772	79	1
486	1000	314	0.06687898089171974	0.5605095541401274	0.01910828025477707	0	0.3535031847133758	314	1
486	2000	1260	0.06587301587301587	0.3753968253968254	0.049206349206349205	0.034126984126984124	0.4753968253968254	1260	1
486	5000	7839	0.04566909044520985	0.3467278989667049	0.026916698558489605	0.035973976272483735	0.5447123357571119	7839	1
486	10000	31311	0.0531442623997956	0.3872760371754336	0.008782855865350835	0.05918047970361854	0.49161636485580146	31311	1
487	500	51	0.5294117647058824	0	0	0.47058823529411764	0	80	0.6375
487	1000	171	0.6081871345029239	0	0.1286549707602339	0.2631578947368421	0	313	0.5463258785942492
487	2000	640	0.6234375	0	0.2921875	0.084375	0	1248	0.5128205128205128
487	5000	4210	0.6836104513064133	0	0.268646080760095	0.040142517814726844	0.007600950118764846	7822	0.5382255177703912
488	500	53	0.18867924528301888	0.22641509433962265	0	0	0.5849056603773585	79	0.6708860759493671
488	1000	227	0.18061674008810572	0.3303964757709251	0	0	0.4889867841409692	314	0.7229299363057324
488	2000	1057	0.2109744560075686	0.3954588457899716	0	0.017029328287606435	0.37653736991485337	1255	0.8422310756972111
488	5000	5392	0.20419139465875372	0.3475519287833828	0.012425816023738873	0.032640949554896145	0.40318991097922846	7827	0.6888974064136962
488	10000	18204	0.25796528235552624	0.3581081081081081	0.018512414853878268	0.04515491100856955	0.3202592836739178	31280	0.5819693094629156
489	500	78	0.41025641025641024	0.5769230769230769	0	0.01282051282051282	0	78	1
489	1000	314	0.12420382165605096	0.7547770700636943	0	0.1178343949044586	0.0031847133757961785	314	1
489	2000	1253	0.03112529928172386	0.8228252194732641	0	0.06225059856344772	0.08379888268156424	1253	1
489	5000	7818	0.01419800460475825	0.8989511383985674	0.0028140189306728063	0.04310565361985162	0.04093118444614991	7818	1
489	10000	31318	0.15987610958554185	0.690625199565745	0.035123571109266234	0.030493645826681143	0.08388147391276582	31318	1
491	500	77	0	0.6883116883116883	0	0.3116883116883117	0	77	1
491	1000	309	0	0.8414239482200647	0	0.13915857605177995	0.019417475728155338	309	1
491	2000	1248	0	0.8181089743589743	0	0.0641025641025641	0.11778846153846154	1248	1
491	5000	7812	0.017793138760880695	0.8626472094214029	0	0.05696364567332309	0.06259600614439324	7812	1
491	10000	31305	0.026864718096150774	0.7593355693978597	0	0.03625618910717138	0.17754352339881807	31305	1
495	500	80	0.1	0.9	0	0	0	80	1
495	1000	315	0.14285714285714285	0.8571428571428571	0	0	0	315	1
495	2000	1254	0.1251993620414673	0.854066985645933	0	0.02073365231259968	0	1254	1
495	5000	7829	0.04955933069357517	0.8850427896283051	0.013283944309618087	0.02273598160684634	0.029377953761655383	7829	1
495	10000	31299	0.06559314994089269	0.8288124221221125	0.00894597271478322	0.03964982906802134	0.05699862615419023	31299	1
498	500	79	0.7215189873417721	0	0	0.08860759493670886	0.189873417721519	79	1
498	1000	302	0.39072847682119205	0	0	0.24172185430463577	0.3675496688741722	313	0.9648562300319489
498	2000	963	0.35202492211838005	0	0	0.2897196261682243	0.3582554517133956	1251	0.7697841726618705
498	5000	4542	0.3379568472038749	0	0.0048436811977102595	0.24966974900924702	0.40752972258916775	7821	0.5807441503644035
499	500	79	0.7721518987341772	0	0	0.22784810126582278	0	79	1
499	1000	315	0.5555555555555556	0.3619047619047619	0	0.08253968253968254	0	315	1
499	2000	1250	0.6888	0.268	0	0.0432	0	1250	1
499	5000	7832	0.7711950970377937	0.16062308478038814	0.015321756894790603	0.028472931562819204	0.024387129724208374	7832	1
499	10000	31305	0.7784060054304425	0.1414151094074429	0.03692700846510142	0.01875099824309216	0.0245008784539211	31305	1
500	500	79	0.379746835443038	0.620253164556962	0	0	0	79	1
500	1000	315	0.2857142857142857	0.6507936507936508	0	0	0.06349206349206349	315	1
500	2000	1252	0.15415335463258786	0.8146964856230032	0	0	0.031150159744408944	1252	1
500	5000	7830	0.16538952745849297	0.6411238825031929	0.045210727969348656	0.008045977011494253	0.14022988505747128	7830	1
500	10000	31295	0.117015497683336	0.6390477712094583	0.04355328327208819	0.01016136763061192	0.1902220802045055	31295	1
502	500	79	0	0	1	0	0	79	1
502	1000	314	0	0	1	0	0	314	1
502	2000	1064	0.02913533834586466	0.03383458646616541	0.9370300751879699	0	0	1254	0.8484848484848485
502	5000	6098	0.03148573302722204	0.40406690718268284	0.5537881272548376	0	0.010659232535257461	7829	0.7788989653851066
502	10000	23467	0.04035454041845996	0.42536327608982827	0.4994673371116888	0.0017897473047257851	0.03302509907529723	31278	0.7502717565061705
504	500	79	0.6708860759493671	0.3291139240506329	0	0	0	79	1
504	1000	316	0.5917721518987342	0.40822784810126583	0	0	0	316	1
504	2000	1254	0.6052631578947368	0.2902711323763955	0	0.025518341307814992	0.07894736842105263	1254	1
504	5000	7833	0.4381463040980467	0.4132516277288395	0.005361930294906166	0.064343163538874	0.07889697433933358	7833	1
504	10000	31321	0.27195811117141855	0.563647393122825	0.006066217553717953	0.06296095271543055	0.09536732543660803	31321	1
505	500	77	0	0	0.012987012987012988	0	0.987012987012987	77	1
505	1000	312	0	0.016025641025641024	0.10256410256410256	0	0.8814102564102564	312	1
505	2000	1251	0	0.050359712230215826	0.37090327737809753	0.005595523581135092	0.5731414868105515	1251	1
505	5000	7828	0.0774144098109351	0.1660705160960654	0.42973939703628	0.01852324987225345	0.308252427184466	7828	1
505	10000	31313	0.09574298214798965	0.30936032957557563	0.16635263309168716	0.0181394309072909	0.41040462427745666	31313	1
517	500	79	0	0	1	0	0	79	1
517	1000	315	0	0	0.9015873015873016	0	0.09841269841269841	315	1
517	2000	1256	0	0.019904458598726114	0.7062101910828026	0.007165605095541401	0.26671974522292996	1256	1
517	5000	7833	0.030001276650070217	0.18460360015319802	0.39499553172475427	0.01493680582152432	0.3754627856504532	7833	1
517	10000	31328	0.12340398365679264	0.32501276813074564	0.17412538304392236	0.017300817160367722	0.3601570480081716	31328	1
518	500	77	0	0.8441558441558441	0	0.15584415584415584	0	77	1
518	1000	309	0.012944983818770227	0.7055016181229773	0	0.2815533980582524	0	309	1
518	2000	1249	0.19055244195356286	0.5668534827862289	0	0.22257806244995998	0.020016012810248198	1249	1
518	5000	7828	0.2719724067450179	0.6039856923863056	0.009325498211548287	0.09453244762391415	0.0201839550332141	7828	1
518	10000	31318	0.2393831023692445	0.5945781978414969	0.007439810971326394	0.10441279775209145	0.05418609106584073	31318	1
519	500	79	0	0.8481012658227848	0	0	0.1518987341772152	79	1
519	1000	313	0	0.731629392971246	0	0.051118210862619806	0.21725239616613418	313	1
519	2000	1254	0	0.7296650717703349	0	0.05582137161084529	0.21451355661881977	1254	1
519	5000	7828	0.0035769034236075624	0.7538323965252938	3.832396525293817e-4	0.07907511497189576	0.1631323454266735	7828	1
519	10000	31303	0.038366929687250424	0.7264479442864901	0.008593425550266747	0.06258186116346676	0.16400983931252597	31303	1
520	500	79	0	0.7974683544303798	0	0.13924050632911392	0.06329113924050633	79	1
520	1000	315	0	0.7492063492063492	0	0.09206349206349207	0.15873015873015872	315	1
520	2000	1254	0	0.7368421052631579	0	0.08293460925039872	0.18022328548644337	1254	1
520	5000	7833	0.005361930294906166	0.741733690795353	0.0075322354142729475	0.07979062938848462	0.16558151410698327	7833	1
520	10000	31309	0.04049953687438117	0.7057395637037274	0.008975055095978792	0.05876904404484334	0.18601680028106934	31309	1
521	500	79	0	0.9367088607594937	0	0	0.06329113924050633	79	1
521	1000	313	0.10862619808306709	0.5686900958466453	0.04153354632587859	0	0.28115015974440893	313	1
521	2000	1258	0.06518282988871224	0.39109697933227344	0.054848966613672494	0.04213036565977742	0.4467408585055644	1258	1
521	5000	7827	0.047144499808355694	0.3586303820109876	0.02695796601507602	0.035007026957966016	0.5322601252076147	7827	1
521	10000	31303	0.05162444494137942	0.38897230297415586	0.008880937929271955	0.0590039293358464	0.4915183848193464	31303	1
522	500	77	0.7012987012987013	0.05194805194805195	0.24675324675324675	0	0	77	1
522	1000	310	0.5903225806451613	0.12580645161290321	0.2838709677419355	0	0	310	1
522	2000	1251	0.30935251798561153	0.3413269384492406	0.34932054356514786	0	0	1251	1
522	5000	7814	0.28525723061172253	0.32851292551830047	0.34937292039928336	0.032633734323009984	0.004223189147683644	7814	1
522	10000	31275	0.45346123101518787	0.31402078337330136	0.17390887290167867	0.022190247801758593	0.03641886490807354	31275	1
524	500	80	0	1	0	0	0	80	1
524	1000	315	0	0.8571428571428571	0.06666666666666667	0.0761904761904762	0	315	1
524	2000	1254	0.05741626794258373	0.7543859649122807	0.10526315789473684	0.06060606060606061	0.022328548644338118	1254	1
524	5000	7836	0.04211332312404288	0.7317508933129148	0.028203164880040838	0.06291475242470648	0.13501786625829504	7836	1
524	10000	31311	0.06454600619590559	0.7755740793970171	0.007441474242279071	0.06004279646130753	0.09239564370349079	31311	1
526	500	77	0	1	0	0	0	77	1
526	1000	311	0	1	0	0	0	311	1
526	2000	1249	0.03042433947157726	0.8791032826261009	0	0.06405124099279423	0.02642113690952762	1249	1
526	5000	7816	0.11732343909928353	0.7831371545547595	0.00831627430910952	0.06601842374616172	0.025204708290685773	7816	1
526	10000	31299	0.17914310361353397	0.6373366561231988	0.050097447202786034	0.037796734719959105	0.09562605834052205	31299	1
527	500	78	0.34615384615384615	0.6538461538461539	0	0	0	78	1
527	1000	313	0.4281150159744409	0.5431309904153354	0	0	0.02875399361022364	313	1
527	2000	1254	0.430622009569378	0.4569377990430622	0	0.046251993620414676	0.06618819776714513	1254	1
527	5000	7828	0.3920541645375575	0.4532447623914154	0.07920286152273888	0.03231987736331119	0.043178334184977005	7828	1
527	10000	30343	0.26164189434136376	0.552944665985565	0.06960419207065881	0.04353557657449824	0.07227367102791418	31289	0.9697657323660073
528	500	78	0.10256410256410256	0.717948717948718	0.1794871794871795	0	0	78	1
528	1000	314	0.4554140127388535	0.35987261146496813	0.18471337579617833	0	0	314	1
528	2000	1254	0.6722488038277512	0.2025518341307815	0.10287081339712918	0.022328548644338118	0	1254	1
528	5000	7717	0.4817934430478165	0.3271996889983154	0.0546844628741739	0.030711416353505248	0.10561098872618893	7818	0.9870810949091839
528	10000	28534	0.31516786990958157	0.477605663419079	0.07454265087264317	0.04825821826592837	0.08442559753276793	31289	0.911949886541596
529	500	79	0.4177215189873418	0.5822784810126582	0	0	0	79	1
529	1000	317	0.4416403785488959	0.5583596214511041	0	0	0	317	1
529	2000	1257	0.4375497215592681	0.5338106603023071	0.008750994431185362	0.01988862370723946	0	1257	1
529	5000	7831	0.4480909206997829	0.41808198186693907	0.0849189120163453	0.04482186183118376	0.004086323585748946	7831	1
529	10000	31315	0.5122784608015328	0.2809516206290915	0.04662302410985151	0.1372824524988025	0.0228644419607217	31315	1
531	500	78	0	0.5641025641025641	0.28205128205128205	0	0.15384615384615385	78	1
531	1000	312	0.0641025641025641	0.46474358974358976	0.3717948717948718	0	0.09935897435897435	312	1
531	2000	1249	0.17053642914331466	0.45956765412329864	0.32425940752602084	0	0.045636509207365894	1249	1
531	5000	7831	0.2962584599667986	0.3890946239305325	0.2704635423317584	0.013535946877793385	0.0306474268931171	7831	1
531	10000	31310	0.3711274353241776	0.4241775790482274	0.13695305014372405	0.04011497923985947	0.0276269562440115	31310	1
533	500	74	0	1	0	0	0	77	0.961038961038961
533	1000	208	0	1	0	0	0	311	0.6688102893890675
534	500	42	0	0	1	0	0	79	0.5316455696202531
534	1000	199	0	0.12060301507537688	0.8793969849246231	0	0	315	0.6317460317460317
534	2000	892	0.24663677130044842	0.20964125560538116	0.5067264573991032	0.03699551569506727	0	1251	0.7130295763389288
534	5000	4354	0.3927423059255857	0.24207625172255398	0.18810289389067525	0.10978410656867249	0.06729444189251263	7826	0.556350626118068
534	10000	18324	0.3422287710106964	0.45082951320672343	0.0887906570617769	0.0771665575201921	0.04098450120061122	31287	0.5856745613193979
535	500	76	0.5131578947368421	0.27631578947368424	0	0.21052631578947367	0	76	1
535	1000	310	0.2064516129032258	0.6096774193548387	0	0.13225806451612904	0.05161290322580645	310	1
535	2000	1249	0.1465172137710168	0.745396317053643	0	0.08566853482786228	0.02241793434747798	1249	1
535	5000	7828	0.25025549310168627	0.6332396525293817	0.03602452733776188	0.07639243740419009	0.004087889626980072	7828	1
535	10000	31313	0.3554114904352825	0.4562003001948073	0.05317280362788618	0.04359211828952831	0.09162328745249577	31313	1
536	500	79	0.3037974683544304	0.4430379746835443	0	0	0.25316455696202533	79	1
536	1000	316	0.2626582278481013	0.5253164556962026	0	0.12341772151898735	0.08860759493670886	316	1
536	2000	1256	0.1536624203821656	0.6520700636942676	0.01910828025477707	0.15286624203821655	0.022292993630573247	1256	1
536	5000	7840	0.1971938775510204	0.6885204081632653	0.028316326530612244	0.07716836734693877	0.008801020408163265	7840	1
536	10000	31323	0.36720620630207834	0.4725281741851036	0.040992242122402066	0.04195000478881333	0.07732337260160266	31323	1
537	500	78	0.2564102564102564	0	0.7435897435897436	0	0	78	1
537	1000	311	0.3729903536977492	0	0.6270096463022508	0	0	311	1
537	2000	1252	0.4968051118210863	0	0.5031948881789138	0	0	1252	1
537	5000	7821	0.6079785193709244	0.004219409282700422	0.36082342411456336	0.02697864723181179	0	7821	1
537	10000	31303	0.7926396830974667	0.015397885186723317	0.17116570296776668	0.02079672874804332	0	31303	1
539	500	77	0.5714285714285714	0	0.42857142857142855	0	0	77	1
539	1000	312	0.5192307692307693	0.04487179487179487	0.4358974358974359	0	0	312	1
539	2000	1251	0.328537170263789	0.3229416466826539	0.34852118305355717	0	0	1251	1
539	5000	7828	0.40789473684210525	0.48377618804292283	0.09389371486969852	0.008559018906489526	0.005876341338783853	7828	1
539	10000	31298	0.37321873602147104	0.48140456259185893	0.06946130743178477	0.016135216307751294	0.059780177647134	31298	1
541	500	79	0.4936708860759494	0.24050632911392406	0.26582278481012656	0	0	79	1
541	1000	315	0.5365079365079365	0.30158730158730157	0.1619047619047619	0	0	315	1
541	2000	1089	0.4315886134067952	0.19008264462809918	0.29660238751147844	0.05601469237832874	0.025711662075298437	1255	0.8677290836653386
541	5000	5262	0.40421892816419613	0.16913721018624098	0.2540858988977575	0.11345496009122007	0.05910300266058533	7833	0.6717732669475297
541	10000	18603	0.48986722571628233	0.17362790947696607	0.09326452722679138	0.13712842014728807	0.10611191743267215	31327	0.593832795990679
542	500	79	0.5949367088607594	0	0	0.4050632911392405	0	79	1
542	1000	312	0.6987179487179487	0.028846153846153848	0	0.2724358974358974	0	312	1
542	2000	1252	0.7124600638977636	0.12380191693290735	0	0.16373801916932906	0	1252	1
542	5000	7836	0.6466309341500766	0.17457886676875958	0.0874170495150587	0.09137314956610515	0	7836	1
542	10000	31277	0.5781884451833615	0.30137161492470504	0.041947757137832914	0.0783962656264987	9.591712760175209e-5	31277	1
543	500	78	0.48717948717948717	0.5128205128205128	0	0	0	78	1
543	1000	312	0.1762820512820513	0.8237179487179487	0	0	0	312	1
543	2000	1250	0.052	0.904	0	0.044	0	1250	1
543	5000	7826	0.19562995144390494	0.7117301303347815	0.0035778175313059034	0.07922310247891644	0.009838998211091235	7826	1
543	10000	31311	0.26604068857589985	0.6270320334706653	0.024432308134521415	0.059627606911309125	0.022867362907604355	31311	1
545	500	80	0.2	0.0375	0	0.35	0.4125	80	1
545	1000	313	0.2364217252396166	0.07987220447284345	0.019169329073482427	0.24600638977635783	0.4185303514376997	313	1
545	2000	1253	0.2761372705506784	0.15722266560255388	0.027932960893854747	0.1827613727055068	0.3559457302474062	1253	1
545	5000	7828	0.3205160960654062	0.3854113438937149	0.03410832907511497	0.10130301481859989	0.15866121614716402	7828	1
545	10000	31303	0.5662716033607003	0.19790435421525093	0.05737469252148356	0.12797495447720666	0.050474395425358594	31303	1
546	500	78	0.358974358974359	0.0641025641025641	0	0.3076923076923077	0.2692307692307692	78	1
546	1000	315	0.2984126984126984	0.14603174603174604	0	0.2126984126984127	0.34285714285714286	315	1
546	2000	1254	0.19936204146730463	0.18660287081339713	0.022328548644338118	0.23843700159489634	0.3532695374800638	1254	1
546	5000	7832	0.28983656792645557	0.4009193054136874	0.039708886618998976	0.11363636363636363	0.15589887640449437	7832	1
546	10000	31300	0.5506070287539936	0.2111182108626198	0.060031948881789136	0.12776357827476037	0.05047923322683706	31300	1
547	500	80	0.475	0	0	0.525	0	80	1
547	1000	316	0.7341772151898734	0.015822784810126583	0	0.25	0	316	1
547	2000	1266	0.6848341232227488	0.02843601895734597	0	0.24486571879936808	0.04186413902053712	1266	1
