sit_uid	site	site_category	total_sum	lat	lon	county	datasource	clc_code	clc_name	habitat_hilda	presence
24	Johanneshus	P	5979	6216351.96009983	415425.273153739	Skåne län	Svensk Dagfjärilsövervakning, LU	312.0	Coniferous forest	Forest	0
469	Åraslövs mosse slinga	T	137	6216279.40203556	434113.50710502	Skåne län	Länsstyrelsen i Malmö län	211.0	Non-irrigated arable land	Cropland	0
838	Åvarps fälad slinga	T	40	6215351.5229337	376416.333900169	Skåne län	Länsstyrelsen i Malmö län	243.0	Land principally occupied by agriculture with significant areas of natural vegetation	Cropland	0
72	Båvs yttre stenbrott	P	1524	6215280.27539854	377418.645531474	Skåne län	Svensk Dagfjärilsövervakning, LU	311.0	Broad-leaved forest	Forest	0
483	Lilla Mörshög	P	293	6215234.11113879	371499.280768217	Skåne län	Svensk Dagfjärilsövervakning, LU	211.0	Non-irrigated arable land	Cropland	0
3758	Hallabäckens dalgång slinga 2	T	10	6215120.5039542	377773.328855707	Skåne län	Länsstyrelsen i Malmö län	311.0	Broad-leaved forest	Forest	0
3255	Hallabäckens dalgång slinga	T	104	6214945.09612868	376276.157293414	Skåne län	Länsstyrelsen i Malmö län	243.0	Land principally occupied by agriculture with significant areas of natural vegetation	Cropland	0
837	Åvarps fälad transekter	T	247	6214874.96922079	376518.85058524	Skåne län	Länsstyrelsen i Malmö län	243.0	Land principally occupied by agriculture with significant areas of natural vegetation	Cropland	0
3761	Åvarps fälad slinga 2	T	20	6214874.96922079	376518.85058524	Skåne län	Länsstyrelsen i Malmö län	243.0	Land principally occupied by agriculture with significant areas of natural vegetation	Cropland	0
1099	Skäralid	P	7	6211757.87558995	391007.862515846	Skåne län	Svensk Dagfjärilsövervakning, LU	311.0	Broad-leaved forest	Forest	0
2887	Råå slinga	T	749	6209206.21162123	358309.774638539	Skåne län	Svensk Dagfjärilsövervakning, LU	141.0	Green urban areas	Urban	0
3804	Raus södra	P	295	6208941.6319119	359703.10963972	Skåne län	Svensk Dagfjärilsövervakning, LU	112.0	Discontinuous urban fabric	Urban	0
836	Tosteberga ängar slinga	T	215	6208140.1889925	465300.157052775	Skåne län	Länsstyrelsen i Malmö län	211.0	Non-irrigated arable land	Cropland	0
3760	Tosteberga slinga 2	T	294	6208140.1889925	465300.157052775	Skåne län	Länsstyrelsen i Malmö län	211.0	Non-irrigated arable land	Cropland	0
581	Hagagatan, Kågeröd	P	6	6207790.07131773	380321.655131314	Skåne län	Artportalen, SLU	112.0	Discontinuous urban fabric	Urban	0
3626	Tjörnevallen	T	471	6207066.18058259	415153.875629692	Skåne län	Svensk Dagfjärilsövervakning, LU	112.0	Discontinuous urban fabric	Urban	0
2920	Svenska Björn 7	P	539	6204867.74567456	360637.183592145	Skåne län	Svensk Dagfjärilsövervakning, LU	112.0	Discontinuous urban fabric	Urban	0
3195	Björkögatan 6, Rydebäck	P	126	6204867.69902508	360633.18629821	Skåne län	Svensk Dagfjärilsövervakning, LU	112.0	Discontinuous urban fabric	Urban	0
227	Rydebäck	P	20	6204352.62222013	361030.985458777	Skåne län	Svensk Dagfjärilsövervakning, LU	112.0	Discontinuous urban fabric	Urban	0
606	Ellensro	P	63	6203809.01465783	397273.56232603	Skåne län	Svensk Dagfjärilsövervakning, LU	211.0	Non-irrigated arable land	Cropland	0
966	Slätthult	P	477	6203006.45807523	393507.805077031	Skåne län	Svensk Dagfjärilsövervakning, LU	211.0	Non-irrigated arable land	Cropland	0
1097	Våtseröd hygge	P	421	6202948.62600033	400887.822144955	Skåne län	Svensk Dagfjärilsövervakning, LU	311.0	Broad-leaved forest	Forest	0
739	Våtseröd	T	222	6202789.57926026	400705.767906007	Skåne län	Svensk Dagfjärilsövervakning, LU	312.0	Coniferous forest	Forest	0
3954	Östra Sand, parkeringsplatsen	T	414	6200573.67025831	457702.62451719	Skåne län	Biogeografisk uppföljning av fjärilar, LU	312.0	Coniferous forest	Forest	0
4233	Pallers, Lingonstigen 6	P	99	6200199.8906359	454536.32420749	Skåne län	Artportalen, SLU	112.0	Discontinuous urban fabric	Urban	0
2915	Pallers, Lingonstigen 8	P	145	6200160.97077229	454541.775918453	Skåne län	Svensk Dagfjärilsövervakning, LU	112.0	Discontinuous urban fabric	Urban	0
749	Lilla delen, Lyngsjö	T	253	6199479.96917665	442258.033202987	Skåne län	Svensk Dagfjärilsövervakning, LU	211.0	Non-irrigated arable land	Cropland	0
23	Enningervägen	P	3118	6199414.44656608	408866.183980755	Skåne län	Svensk Dagfjärilsövervakning, LU	112.0	Discontinuous urban fabric	Urban	0
676	Agnes källa slinga	T	92	6199235.08602882	402399.415759214	Skåne län	Länsstyrelsen i Malmö län	231.0	Pastures	Pasture/Rangeland	0
555	Boarps hed transekter	T	173	6199185.64519707	423360.005307782	Skåne län	Länsstyrelsen i Malmö län	231.0	Pastures	Pasture/Rangeland	0
751	Trädgården, Lyngsjö	P	46	6199165.32536204	442276.695359738	Skåne län	Svensk Dagfjärilsövervakning, LU	211.0	Non-irrigated arable land	Cropland	0
566	Södra Rörum N slinga	T	300	6199157.29592851	420328.746756455	Skåne län	Länsstyrelsen i Malmö län	231.0	Pastures	Pasture/Rangeland	0
675	Agnes källa transekter	T	36	6199137.24931257	402323.594331903	Skåne län	Länsstyrelsen i Malmö län	231.0	Pastures	Pasture/Rangeland	0
750	Stora delen, Lyngsjö	T	250	6198965.97655786	442324.999473157	Skåne län	Svensk Dagfjärilsövervakning, LU	211.0	Non-irrigated arable land	Cropland	0
556	Boarps hed slinga 1	T	689	6198918.16311045	423993.832126044	Skåne län	Länsstyrelsen i Malmö län	211.0	Non-irrigated arable land	Cropland	0
2957	Boarps hed slinga 2	T	59	6198918.16311045	423993.832126044	Skåne län	Länsstyrelsen i Malmö län	211.0	Non-irrigated arable land	Cropland	0
666	Björkåsen slinga	T	73	6198784.71618173	406291.774325229	Skåne län	Länsstyrelsen i Malmö län	313.0	Mixed forest	Forest	0
3942	Everöd, tvärrakan	T	556	6198722.88071944	442221.880468561	Skåne län	Biogeografisk uppföljning av fjärilar, LU	211.0	Non-irrigated arable land	Cropland	0
667	Ry slinga	T	51	6198645.18469538	404097.468584483	Skåne län	Länsstyrelsen i Malmö län	311.0	Broad-leaved forest	Forest	0
478	Mariedal - Östra Vram transekter	T	430	6198549.82997065	439639.040134219	Skåne län	Länsstyrelsen i Malmö län	231.0	Pastures	Pasture/Rangeland	0
1067	Älleköpinge transekter	T	121	6198487.69274582	452056.35420118	Skåne län	Länsstyrelsen i Malmö län	231.0	Pastures	Pasture/Rangeland	0
542	Hommentorp transekter	T	227	6198410.62352643	440130.446119932	Skåne län	Länsstyrelsen i Malmö län	231.0	Pastures	Pasture/Rangeland	0
665	Björkåsen transekter	T	39	6198395.68058359	406358.280594579	Skåne län	Länsstyrelsen i Malmö län	311.0	Broad-leaved forest	Forest	0
3953	Östra Sånnarna	T	380	6198350.07275827	453198.471253511	Skåne län	Biogeografisk uppföljning av fjärilar, LU	231.0	Pastures	Pasture/Rangeland	0
73	Linnekullav 100-22, 258 91 Tollarp	P	617	6198296.50576636	433085.927336858	Skåne län	Svensk Dagfjärilsövervakning, LU	311.0	Broad-leaved forest	Forest	0
2954	Mariedal - Östra Vram slinga 1	T	271	6198284.99610229	439300.279485131	Skåne län	Länsstyrelsen i Malmö län	231.0	Pastures	Pasture/Rangeland	0
586	Hommentorp slinga	T	81	6198171.0420086	440157.228734191	Skåne län	Länsstyrelsen i Malmö län	231.0	Pastures	Pasture/Rangeland	0
567	Södra Rörum S transekter	T	426	6198105.92666078	420597.885609666	Skåne län	Länsstyrelsen i Malmö län	211.0	Non-irrigated arable land	Cropland	0
3628	Linnekullavägen 188	P	261	6197598.46110134	432283.43202114	Skåne län	Svensk Dagfjärilsövervakning, LU	311.0	Broad-leaved forest	Forest	0
840	Ekebo slinga	T	296	6197565.92209599	439609.529240749	Skåne län	Länsstyrelsen i Malmö län	211.0	Non-irrigated arable land	Cropland	0
841	Sånnarna transekter	T	432	6197550.22478694	453353.733645398	Skåne län	Länsstyrelsen i Malmö län	231.0	Pastures	Pasture/Rangeland	0
4285	Kalasgatan 15, Landskrona	P	52	6196672.70872349	363854.097288076	Skåne län	Biogeografisk uppföljning av fjärilar, LU	112.0	Discontinuous urban fabric	Urban	0
541	Flintabacken transekter	T	299	6196198.30061014	454254.115770108	Skåne län	Länsstyrelsen i Malmö län	211.0	Non-irrigated arable land	Cropland	0
1071	Torastorp slinga	T	94	6196195.95731239	423267.919811141	Skåne län	Länsstyrelsen i Malmö län	211.0	Non-irrigated arable land	Cropland	0
1072	Torastorp transekter	T	51	6196195.95731239	423267.919811141	Skåne län	Länsstyrelsen i Malmö län	211.0	Non-irrigated arable land	Cropland	0
3947	Lyngby, Everöd	T	603	6195984.01303463	444187.959792427	Skåne län	Biogeografisk uppföljning av fjärilar, LU	312.0	Coniferous forest	Forest	0
1075	Ekeröd slinga	T	39	6195374.27655193	419146.424134504	Skåne län	Länsstyrelsen i Malmö län	243.0	Land principally occupied by agriculture with significant areas of natural vegetation	Cropland	0
1076	Ekeröd transekter	T	144	6195374.27655193	419146.424134504	Skåne län	Länsstyrelsen i Malmö län	243.0	Land principally occupied by agriculture with significant areas of natural vegetation	Cropland	0
3254	Fulltofta slinga	T	117	6194852.67127347	412727.542230561	Skåne län	Länsstyrelsen i Malmö län	311.0	Broad-leaved forest	Forest	0
547	Prästängen transekter	T	249	6194663.461437	448808.347266675	Skåne län	Länsstyrelsen i Malmö län	231.0	Pastures	Pasture/Rangeland	0
1073	Kyle slinga	T	170	6194585.00320827	420634.931076424	Skåne län	Länsstyrelsen i Malmö län	311.0	Broad-leaved forest	Forest	0
1074	Kyle transekter	T	94	6194585.00320827	420634.931076424	Skåne län	Länsstyrelsen i Malmö län	311.0	Broad-leaved forest	Forest	0
673	Ringsjön transekter	T	208	6194391.75450705	402853.686259148	Skåne län	Länsstyrelsen i Malmö län	211.0	Non-irrigated arable land	Cropland	0
548	Prästängen slinga	T	356	6194240.82973474	448824.267785525	Skåne län	Länsstyrelsen i Malmö län	211.0	Non-irrigated arable land	Cropland	0
960	Rosenvägen, Billeberga	P	20	6194160.10940616	374404.80443606	Skåne län	Svensk Dagfjärilsövervakning, LU	112.0	Discontinuous urban fabric	Urban	0
674	Ringsjön slinga	T	286	6193990.4621958	402983.302244446	Skåne län	Länsstyrelsen i Malmö län	512.0	Water bodies	Other	0
912	Skaneyland, Everöd	T	356	6193009.28298366	442984.170676996	Skåne län	Svensk Dagfjärilsövervakning, LU	211.0	Non-irrigated arable land	Cropland	0
3922	Häljarps våtmark	T	1637	6191985.98847982	370437.24785144	Skåne län	Svensk Dagfjärilsövervakning, LU	211.0	Non-irrigated arable land	Cropland	0
815	Everöds utmark transekter	T	150	6191781.47720032	432831.0095971	Skåne län	Länsstyrelsen i Malmö län	312.0	Coniferous forest	Forest	0
816	Everöds utmark slinga	T	106	6191536.12810188	432105.197924293	Skåne län	Länsstyrelsen i Malmö län	211.0	Non-irrigated arable land	Cropland	0
2918	Kelebekler Vadisi, Rönneberga	T	499	6191074.585903	393092.196617606	Skåne län	Svensk Dagfjärilsövervakning, LU	211.0	Non-irrigated arable land	Cropland	0
2832	Villa Wig-Wam Wueggertzro	P	127	6190893.86107801	393965.865777804	Skåne län	Svensk Dagfjärilsövervakning, LU	112.0	Discontinuous urban fabric	Urban	0
3921	Kvärlövs naturreservat	P	307	6189418.3999883	373787.41453491	Skåne län	Svensk Dagfjärilsövervakning, LU	211.0	Non-irrigated arable land	Cropland	0
3668	Askebacken Lyby NR	T	21	6189269.55428227	413175.414387257	Skåne län	Länsstyrelsen i Malmö län	243.0	Land principally occupied by agriculture with significant areas of natural vegetation	Cropland	0
4243	Dösjebro-gamla tippen-ån-järnvägen	T	849	6188231.74429054	376080.044454244	Skåne län	Svensk Dagfjärilsövervakning, LU	242.0	Complex cultivation patterns	Cropland	0
467	Fjällmossen slinga	T	303	6188101.07515692	431194.64274289	Skåne län	Länsstyrelsen i Malmö län	311.0	Broad-leaved forest	Forest	0
3757	Fjällmossen slinga 2	T	87	6188101.07515692	431194.64274289	Skåne län	Länsstyrelsen i Malmö län	311.0	Broad-leaved forest	Forest	0
188	Abullahagen	T	609	6187986.81397811	394523.469653241	Skåne län	Svensk Dagfjärilsövervakning, LU	231.0	Pastures	Pasture/Rangeland	0
2888	Dösjebro-Dagstorps mosse	T	4625	6187562.5508409	378092.794012523	Skåne län	Svensk Dagfjärilsövervakning, LU	211.0	Non-irrigated arable land	Cropland	0
468	Fjällmossen transekter	T	280	6187402.05673877	431165.800349135	Skåne län	Länsstyrelsen i Malmö län	231.0	Pastures	Pasture/Rangeland	0
21	Gudmuntorp 102	P	1225	6186867.98489614	404445.608265707	Skåne län	Svensk Dagfjärilsövervakning, LU	311.0	Broad-leaved forest	Forest	0
3669	Hunnabacken NR	T	25	6186778.52941109	429121.996168645	Skåne län	Länsstyrelsen i Malmö län	231.0	Pastures	Pasture/Rangeland	0
551	Rövarekulan transekter	T	398	6184397.36946861	405748.7566078	Skåne län	Länsstyrelsen i Malmö län	211.0	Non-irrigated arable land	Cropland	0
552	Rövarekulan slinga	T	357	6184293.30736934	405824.931739791	Skåne län	Länsstyrelsen i Malmö län	211.0	Non-irrigated arable land	Cropland	0
69	Tullsåkra, punkt	P	7	6182644.92269179	418688.980421379	Skåne län	Svensk Dagfjärilsövervakning, LU	211.0	Non-irrigated arable land	Cropland	0
3943	Fästan	T	85	6181447.84469698	448092.631507699	Skåne län	Biogeografisk uppföljning av fjärilar, LU	231.0	Pastures	Pasture/Rangeland	0
4286	Södra Lökaröd 9:67	P	32	6180777.87130572	442314.958155981	Skåne län	Svensk Dagfjärilsövervakning, LU	211.0	Non-irrigated arable land	Cropland	0
3941	Drakamöllan, naturreservat	T	1125	6180500.50459443	444592.186446399	Skåne län	Biogeografisk uppföljning av fjärilar, LU	231.0	Pastures	Pasture/Rangeland	0
640	Drakamöllan slinga	T	153	6179635.96441889	445973.646679952	Skåne län	Länsstyrelsen i Malmö län	231.0	Pastures	Pasture/Rangeland	0
641	Drakamöllan transekter	T	385	6179635.96441889	445973.646679952	Skåne län	Länsstyrelsen i Malmö län	231.0	Pastures	Pasture/Rangeland	0
348	Flyingeängen	P	859	6178311.16448876	396457.202020565	Skåne län	Svensk Dagfjärilsövervakning, LU	211.0	Non-irrigated arable land	Cropland	0
596	Odarslöv	P	306	6178140.7755768	392293.269961332	Skåne län	Svensk Dagfjärilsövervakning, LU	211.0	Non-irrigated arable land	Cropland	0
25	Lunds ladugårdsstråk	T	433	6177989.8611733	387827.286389227	Skåne län	Svensk Dagfjärilsövervakning, LU	211.0	Non-irrigated arable land	Cropland	0
595	Linnebjer	P	1060	6177798.58335847	393378.708059222	Skåne län	Svensk Dagfjärilsövervakning, LU	311.0	Broad-leaved forest	Forest	0
3940	Brösarps backar	T	405	6177790.84007666	442886.476310751	Skåne län	Biogeografisk uppföljning av fjärilar, LU	231.0	Pastures	Pasture/Rangeland	0
537	Sakförarevägen 4	P	532	6177366.08549962	387389.770569934	Skåne län	Svensk Dagfjärilsövervakning, LU	112.0	Discontinuous urban fabric	Urban	0
18	Sandbymosse, grustaget	P	441	6177156.09843017	399065.353056193	Skåne län	Svensk Dagfjärilsövervakning, LU	243.0	Land principally occupied by agriculture with significant areas of natural vegetation	Cropland	0
600	Räften	P	865	6176437.97892125	392237.119468418	Skåne län	Svensk Dagfjärilsövervakning, LU	231.0	Pastures	Pasture/Rangeland	0
67	Kungsmarken, Lund	T	1851	6175935.94675655	391439.364600475	Skåne län	Svensk Dagfjärilsövervakning, LU	142.0	Sport and leisure facilities	Urban	0
825	Kungsmarken slinga Bushlife	T	23	6175888.75422179	391077.096658259	Skåne län	Länsstyrelsen i Malmö län	142.0	Sport and leisure facilities	Urban	0
574	Ekologihusets äng	P	13	6175886.99264608	387402.980294618	Skåne län	Svensk Dagfjärilsövervakning, LU	142.0	Sport and leisure facilities	Urban	0
66	Reallinjen, Lund	P	523	6174828.97467318	389847.052415255	Skåne län	Svensk Dagfjärilsövervakning, LU	112.0	Discontinuous urban fabric	Urban	0
2950	Klammersbäck slinga	T	117	6174796.20071872	448304.955397047	Skåne län	Länsstyrelsen i Malmö län	312.0	Coniferous forest	Forest	0
410	Botan, Lund	T	560	6174684.02296542	387095.137593028	Skåne län	Svensk Dagfjärilsövervakning, LU	112.0	Discontinuous urban fabric	Urban	0
182	Lottagården	P	651	6174394.40146073	405161.499794683	Skåne län	Svensk Dagfjärilsövervakning, LU	312.0	Coniferous forest	Forest	0
1077	Rögle fälad slinga	T	154	6173925.92944774	395905.515560205	Skåne län	Länsstyrelsen i Malmö län	312.0	Coniferous forest	Forest	0
474	Måryd naturreservat transekter	T	468	6173756.66713752	397078.900498921	Skåne län	Länsstyrelsen i Malmö län	231.0	Pastures	Pasture/Rangeland	0
1078	Rögle fälad transekter	T	369	6173580.9042212	395974.495790853	Skåne län	Länsstyrelsen i Malmö län	231.0	Pastures	Pasture/Rangeland	0
335	Måryd - Torna Hällestad	P	286	6173539.82986745	398372.780887623	Skåne län	Svensk Dagfjärilsövervakning, LU	211.0	Non-irrigated arable land	Cropland	0
2955	Vitemölla strandbackar slinga 2	T	208	6173535.034587	449103.281541715	Skåne län	Länsstyrelsen i Malmö län	211.0	Non-irrigated arable land	Cropland	0
473	Måryd naturreservat slinga	T	444	6173487.03605109	397442.856829064	Skåne län	Länsstyrelsen i Malmö län	311.0	Broad-leaved forest	Forest	0
642	Vitemölla strandbackar slinga 1	T	43	6173376.11350124	447986.614272845	Skåne län	Länsstyrelsen i Malmö län	211.0	Non-irrigated arable land	Cropland	0
3265	Stensoffa punkt	P	22	6173181.66545996	402468.927371902	Skåne län	Svensk Dagfjärilsövervakning, LU	231.0	Pastures	Pasture/Rangeland	0
3949	Revingefältet	T	193	6173143.94838292	406015.633298784	Skåne län	Biogeografisk uppföljning av fjärilar, LU	321.0	Natural grasslands	Unmanaged grass/shrubland	0
2941	Eljaröd 303	P	233	6172755.49759827	439485.569487731	Skåne län	Svensk Dagfjärilsövervakning, LU	211.0	Non-irrigated arable land	Cropland	0
9	Billebjer	T	3955	6172640.0811805	394488.18517342	Skåne län	Svensk Dagfjärilsövervakning, LU	211.0	Non-irrigated arable land	Cropland	0
890	Måryd-Hällestad slinga	T	440	6172190.5652762	399667.837739343	Skåne län	Länsstyrelsen i Malmö län	311.0	Broad-leaved forest	Forest	0
710	Övedskloster	T	650	6172160.03300141	414148.165189504	Skåne län	Svensk Dagfjärilsövervakning, LU	112.0	Discontinuous urban fabric	Urban	0
814	Djurrödsbäcken slinga	T	239	6171854.47021684	434978.067628197	Skåne län	Länsstyrelsen i Malmö län	243.0	Land principally occupied by agriculture with significant areas of natural vegetation	Cropland	0
559	Oremöllan, Ry transekter	T	41	6171531.67592926	432575.907709638	Skåne län	Länsstyrelsen i Malmö län	231.0	Pastures	Pasture/Rangeland	0
564	Annehem slinga	T	136	6171496.87312886	431473.812972112	Skåne län	Länsstyrelsen i Malmö län	311.0	Broad-leaved forest	Forest	0
560	Oremöllan, Ry slinga	T	129	6171401.25222608	432792.326572872	Skåne län	Länsstyrelsen i Malmö län	243.0	Land principally occupied by agriculture with significant areas of natural vegetation	Cropland	0
558	Dalby Fälad no 5 slinga	T	320	6171258.38612499	398495.262404698	Skåne län	Länsstyrelsen i Malmö län	231.0	Pastures	Pasture/Rangeland	0
545	Vomb transekter	T	240	6171175.11330909	413512.924839852	Skåne län	Länsstyrelsen i Malmö län	231.0	Pastures	Pasture/Rangeland	0
563	Annehem transekter	T	137	6171165.30169855	431325.736814676	Skåne län	Länsstyrelsen i Malmö län	311.0	Broad-leaved forest	Forest	0
557	Dalby Fälad no 5 transekter	T	853	6171063.34644569	398483.537003768	Skåne län	Länsstyrelsen i Malmö län	231.0	Pastures	Pasture/Rangeland	0
546	Vomb slinga	T	282	6170657.72101251	413457.969013096	Skåne län	Länsstyrelsen i Malmö län	211.0	Non-irrigated arable land	Cropland	0
7	Lyftvägen 39	P	1967	6170415.60725459	397016.800157365	Skåne län	Svensk Dagfjärilsövervakning, LU	112.0	Discontinuous urban fabric	Urban	0
33	Lyftvägen 10, Dalby	P	66	6170326.08244654	397053.823040528	Skåne län	Svensk Dagfjärilsövervakning, LU	112.0	Discontinuous urban fabric	Urban	0
669	Dalby transekter	T	156	6169948.12334593	397299.097130915	Skåne län	Länsstyrelsen i Malmö län	112.0	Discontinuous urban fabric	Urban	0
670	Dalby slinga	T	149	6169948.12334593	397299.097130915	Skåne län	Länsstyrelsen i Malmö län	112.0	Discontinuous urban fabric	Urban	0
264	Alnarps västerskog	P	1785	6169644.52760936	378836.024559693	Skåne län	Svensk Dagfjärilsövervakning, LU	211.0	Non-irrigated arable land	Cropland	0
1070	Betesmark öster om Dalby, slinga	T	340	6169567.33741704	398418.969671136	Skåne län	Länsstyrelsen i Malmö län	231.0	Pastures	Pasture/Rangeland	0
3952	Vombs vattenverksdammar	T	652	6169450.37685476	408047.611413253	Skåne län	Biogeografisk uppföljning av fjärilar, LU	313.0	Mixed forest	Forest	0
184	Vombs vattenverk p-plats	P	733	6169416.21005754	408547.766814671	Skåne län	Svensk Dagfjärilsövervakning, LU	312.0	Coniferous forest	Forest	0
711	Äskebäskan	T	1364	6169381.07599522	412662.196873596	Skåne län	Svensk Dagfjärilsövervakning, LU	231.0	Pastures	Pasture/Rangeland	0
3671	Stenshuvud NR	T	168	6168611.9863591	454076.397881647	Skåne län	Länsstyrelsen i Malmö län	311.0	Broad-leaved forest	Forest	0
3944	Högebjär	T	249	6168475.54690216	399078.340095203	Skåne län	Biogeografisk uppföljning av fjärilar, LU	211.0	Non-irrigated arable land	Cropland	0
587	Björkafältet	T	619	6168392.4027092	412821.617732501	Skåne län	Svensk Dagfjärilsövervakning, LU	124.0	Airports	Urban	0
263	Sjölunda	P	1277	6167629.99528754	377324.242865842	Skåne län	Svensk Dagfjärilsövervakning, LU	231.0	Pastures	Pasture/Rangeland	0
822	Klingavälsån slinga	T	428	6166747.68114252	407703.205427938	Skåne län	Länsstyrelsen i Malmö län	312.0	Coniferous forest	Forest	0
3945	Klingvalla	T	82	6166447.77652943	405806.613613417	Skåne län	Biogeografisk uppföljning av fjärilar, LU	112.0	Discontinuous urban fabric	Urban	0
823	Kronovall slinga	T	100	6165597.96620883	439251.900402429	Skåne län	Länsstyrelsen i Malmö län	311.0	Broad-leaved forest	Forest	0
396	Humlamaden	T	1700	6164745.62317613	407356.647765035	Skåne län	Svensk Dagfjärilsövervakning, LU	312.0	Coniferous forest	Forest	0
2817	Enehusa, ängen	P	36	6164356.21455501	403777.918499605	Skåne län	Artportalen, SLU	243.0	Land principally occupied by agriculture with significant areas of natural vegetation	Cropland	0
232	Snapparp, Klangstorp	P	1927	6164282.70534755	446492.994409864	Skåne län	Svensk Dagfjärilsövervakning, LU	312.0	Coniferous forest	Forest	0
3287	Lundavägens Koloniförening	T	1	6164181.07825557	375972.051786237	Skåne län	Artportalen, SLU	122.0	Road and rail networks and associated land	Urban	0
416	Östra Sommarstaden	P	25	6163974.78414065	377227.792483914	Skåne län	Svensk Dagfjärilsövervakning, LU	112.0	Discontinuous urban fabric	Urban	0
3279	Kirsebergsspåret	T	58	6163957.85496258	377061.076454731	Skåne län	Svensk Dagfjärilsövervakning, LU	112.0	Discontinuous urban fabric	Urban	0
2922	Bulltofta	T	217	6163673.48856589	378995.372767062	Skåne län	Svensk Dagfjärilsövervakning, LU	141.0	Green urban areas	Urban	0
2899	Tranesvägen 25, Skåne-Tranås	P	210	6163490.53673958	436552.600189606	Skåne län	Svensk Dagfjärilsövervakning, LU	112.0	Discontinuous urban fabric	Urban	0
3151	Ribbersborg	T	1	6163399.90601586	371362.562986744	Skåne län	Svensk Dagfjärilsövervakning, LU	141.0	Green urban areas	Urban	0
819	Humlamaden slinga Bushlife	T	331	6163346.60902265	407210.979306696	Skåne län	Länsstyrelsen i Malmö län	311.0	Broad-leaved forest	Forest	0
213	Tågratorp	P	2883	6162886.03319011	422545.034690661	Skåne län	Svensk Dagfjärilsövervakning, LU	312.0	Coniferous forest	Forest	0
3154	Köpenhamnsvägen	P	0	6162643.70989909	372601.696949282	Skåne län	Svensk Dagfjärilsövervakning, LU	112.0	Discontinuous urban fabric	Urban	0
3152	Pildammsparken	T	1	6162310.41232511	373249.228863077	Skåne län	Svensk Dagfjärilsövervakning, LU	141.0	Green urban areas	Urban	0
3951	Risen, Genarp	T	118	6161802.41195652	399556.677619629	Skåne län	Biogeografisk uppföljning av fjärilar, LU	231.0	Pastures	Pasture/Rangeland	0
821	Humlarödshus fälad slinga	T	90	6161387.9868749	407247.722589354	Skåne län	Länsstyrelsen i Malmö län	142.0	Sport and leisure facilities	Urban	0
820	Humlarödshus fälad transekter	T	291	6161241.30655798	407527.291284805	Skåne län	Länsstyrelsen i Malmö län	211.0	Non-irrigated arable land	Cropland	0
609	Örngatan 4	P	13	6160733.14295707	411623.218975935	Skåne län	Svensk Dagfjärilsövervakning, LU	112.0	Discontinuous urban fabric	Urban	0
251	Daltofta	P	58	6159920.89777745	410191.34454424	Skåne län	Svensk Dagfjärilsövervakning, LU	211.0	Non-irrigated arable land	Cropland	0
262	Resåkra	P	828	6158131.6230124	394769.71151454	Skåne län	Svensk Dagfjärilsövervakning, LU	211.0	Non-irrigated arable land	Cropland	0
272	Frihult	T	1037	6157750.07387737	413990.739400182	Skåne län	Svensk Dagfjärilsövervakning, LU	211.0	Non-irrigated arable land	Cropland	0
3670	Skogshejdan NR	T	66	6156920.11731505	426273.610241616	Skåne län	Länsstyrelsen i Malmö län	231.0	Pastures	Pasture/Rangeland	0
271	Ågerups skola	P	2054	6156780.12966838	411803.051798015	Skåne län	Svensk Dagfjärilsövervakning, LU	211.0	Non-irrigated arable land	Cropland	0
817	Fredriksbergs mosse slinga	T	1243	6154577.23621803	423778.97180882	Skåne län	Länsstyrelsen i Malmö län	231.0	Pastures	Pasture/Rangeland	0
644	Högestads mosse slinga 1	T	146	6152132.83515185	426317.17149932	Skåne län	Länsstyrelsen i Malmö län	211.0	Non-irrigated arable land	Cropland	0
645	Högestads mosse transekter	T	389	6152132.83515185	426317.17149932	Skåne län	Länsstyrelsen i Malmö län	211.0	Non-irrigated arable land	Cropland	0
2958	Högestads mosse slinga 2	T	141	6152132.83515185	426317.17149932	Skåne län	Länsstyrelsen i Malmö län	211.0	Non-irrigated arable land	Cropland	0
462	Hunneröds mosse	T	17051	6151007.61247327	398682.481850449	Skåne län	Svensk Dagfjärilsövervakning, LU	231.0	Pastures	Pasture/Rangeland	0
499	Killerödsvägen	T	8720	6149814.51824731	399484.931249038	Skåne län	Svensk Dagfjärilsövervakning, LU	211.0	Non-irrigated arable land	Cropland	0
1104	Näsbyholm slinga	T	142	6147985.31103631	402577.630666234	Skåne län	Länsstyrelsen i Malmö län	211.0	Non-irrigated arable land	Cropland	0
461	Torsgårdsparken	T	683	6147980.25889248	374737.873129575	Skåne län	Svensk Dagfjärilsövervakning, LU	112.0	Discontinuous urban fabric	Urban	0
658	Bastardssvärmarerundan	T	226	6147980.25889248	374737.873129575	Skåne län	Svensk Dagfjärilsövervakning, LU	112.0	Discontinuous urban fabric	Urban	0
4281	Vellinge Väster Byaväg 6	P	35	6147973.81189817	373061.832813844	Skåne län	Svensk Dagfjärilsövervakning, LU	211.0	Non-irrigated arable land	Cropland	0
1105	Näsbyholm transekter	T	37	6147962.52884389	402767.801460626	Skåne län	Länsstyrelsen i Malmö län	211.0	Non-irrigated arable land	Cropland	0
2777	Östra Hoby	P	57	6147716.66813329	451469.185149196	Skåne län	Svensk Dagfjärilsövervakning, LU	211.0	Non-irrigated arable land	Cropland	0
